No,code,assay_code,assay type,species,ind,trt,spore_type,spore type,leaf,rep,tubes,notes,total leaf area,lesion area,chlamydo counts,,,date counted chlamydo,sporangia counts,,,,date counted sporangia
1050,D_SESE3C_6T,D,detached leaves,SESE,3,T,C,chlamydo,12,6,2 ml,remove 3 random needles,,,,,,,,,,,0
1051,D_SESE3C_1W,D,detached leaves,SESE,3,W,C,chlamydo,14,1,2 ml,remove 3 random needles,,,,,,,,,,,0
1052,D_SESE3C_2W,D,detached leaves,SESE,3,W,C,chlamydo,16,2,2 ml,remove 3 random needles,,,,,,,,,,,0
1053,D_SESE3C_3W,D,detached leaves,SESE,3,W,C,chlamydo,18,3,2 ml,remove 3 random needles,,,,,,,,,,,0
1054,D_SESE3C_4W,D,detached leaves,SESE,3,W,C,chlamydo,20,4,2 ml,remove 3 random needles,,,,,,,,,,,0
1055,D_SESE3C_5W,D,detached leaves,SESE,3,W,C,chlamydo,22,5,2 ml,remove 3 random needles,,,,,,,,,,,0
1056,D_SESE3C_6W,D,detached leaves,SESE,3,W,C,chlamydo,24,6,2 ml,remove 3 random needles,,,,,,,,,,,0
1057,D_PSME1C_1T,D,detached leaves,PSME,1,T,C,chlamydo,2,1,2 ml,remove 3 random needles,,,,,,,,,,,0
1058,D_PSME1C_2T,D,detached leaves,PSME,1,T,C,chlamydo,4,2,2 ml,remove 3 random needles,,,,,,,,,,,0
1059,D_PSME1C_3T,D,detached leaves,PSME,1,T,C,chlamydo,6,3,2 ml,remove 3 random needles,,,,,,,,,,,0
1060,D_PSME1C_4T,D,detached leaves,PSME,1,T,C,chlamydo,8,4,2 ml,remove 3 random needles,,,,,,,,,,,0
1061,D_PSME1C_5T,D,detached leaves,PSME,1,T,C,chlamydo,10,5,2 ml,remove 3 random needles,,,,,,,,,,,0
1062,D_PSME1C_6T,D,detached leaves,PSME,1,T,C,chlamydo,12,6,2 ml,remove 3 random needles,,,,,,,,,,,0
1063,D_PSME1C_1W,D,detached leaves,PSME,1,W,C,chlamydo,14,1,2 ml,remove 3 random needles,,,,,,,,,,,0
1064,D_PSME1C_2W,D,detached leaves,PSME,1,W,C,chlamydo,16,2,2 ml,remove 3 random needles,,,,,,,,,,,0
1065,D_PSME1C_3W,D,detached leaves,PSME,1,W,C,chlamydo,18,3,2 ml,remove 3 random needles,,,,,,,,,,,0
1066,D_PSME1C_4W,D,detached leaves,PSME,1,W,C,chlamydo,20,4,2 ml,remove 3 random needles,,,,,,,,,,,0
1067,D_PSME1C_5W,D,detached leaves,PSME,1,W,C,chlamydo,22,5,2 ml,remove 3 random needles,,,,,,,,,,,0
1068,D_PSME1C_6W,D,detached leaves,PSME,1,W,C,chlamydo,24,6,2 ml,remove 3 random needles,,,,,,,,,,,0
1069,D_PSME2C_1T,D,detached leaves,PSME,2,T,C,chlamydo,2,1,2 ml,remove 3 random needles,,,,,,,,,,,0
1070,D_PSME2C_2T,D,detached leaves,PSME,2,T,C,chlamydo,4,2,2 ml,remove 3 random needles,,,,,,,,,,,0
1071,D_PSME2C_3T,D,detached leaves,PSME,2,T,C,chlamydo,6,3,2 ml,remove 3 random needles,,,,,,,,,,,0
1072,D_PSME2C_4T,D,detached leaves,PSME,2,T,C,chlamydo,8,4,2 ml,remove 3 random needles,,,,,,,,,,,0
1073,D_PSME2C_5T,D,detached leaves,PSME,2,T,C,chlamydo,10,5,2 ml,remove 3 random needles,,,,,,,,,,,0
1074,D_PSME2C_6T,D,detached leaves,PSME,2,T,C,chlamydo,12,6,2 ml,remove 3 random needles,,,,,,,,,,,0
1075,D_PSME2C_1W,D,detached leaves,PSME,2,W,C,chlamydo,14,1,2 ml,remove 3 random needles,,,,,,,,,,,0
1076,D_PSME2C_2W,D,detached leaves,PSME,2,W,C,chlamydo,16,2,2 ml,remove 3 random needles,,,,,,,,,,,0
1077,D_PSME2C_3W,D,detached leaves,PSME,2,W,C,chlamydo,18,3,2 ml,remove 3 random needles,,,,,,,,,,,0
1078,D_PSME2C_4W,D,detached leaves,PSME,2,W,C,chlamydo,20,4,2 ml,remove 3 random needles,,,,,,,,,,,0
1079,D_PSME2C_5W,D,detached leaves,PSME,2,W,C,chlamydo,22,5,2 ml,remove 3 random needles,,,,,,,,,,,0
1080,D_PSME2C_6W,D,detached leaves,PSME,2,W,C,chlamydo,24,6,2 ml,remove 3 random needles,,,,,,,,,,,0
1081,D_PSME3C_1T,D,detached leaves,PSME,3,T,C,chlamydo,2,1,2 ml,remove 3 random needles,,,,,,,,,,,0
1082,D_PSME3C_2T,D,detached leaves,PSME,3,T,C,chlamydo,4,2,2 ml,remove 3 random needles,,,,,,,,,,,0
1083,D_PSME3C_3T,D,detached leaves,PSME,3,T,C,chlamydo,6,3,2 ml,remove 3 random needles,,,,,,,,,,,0
1084,D_PSME3C_4T,D,detached leaves,PSME,3,T,C,chlamydo,8,4,2 ml,remove 3 random needles,,,,,,,,,,,0
1085,D_PSME3C_5T,D,detached leaves,PSME,3,T,C,chlamydo,10,5,2 ml,remove 3 random needles,,,,,,,,,,,0
1086,D_PSME3C_6T,D,detached leaves,PSME,3,T,C,chlamydo,12,6,2 ml,remove 3 random needles,,,,,,,,,,,0
1087,D_PSME3C_1W,D,detached leaves,PSME,3,W,C,chlamydo,14,1,2 ml,remove 3 random needles,,,,,,,,,,,0
1088,D_PSME3C_2W,D,detached leaves,PSME,3,W,C,chlamydo,16,2,2 ml,remove 3 random needles,,,,,,,,,,,0
1089,D_PSME3C_3W,D,detached leaves,PSME,3,W,C,chlamydo,18,3,2 ml,remove 3 random needles,,,,,,,,,,,0
1090,D_PSME3C_4W,D,detached leaves,PSME,3,W,C,chlamydo,20,4,2 ml,remove 3 random needles,,,,,,,,,,,0
1091,D_PSME3C_5W,D,detached leaves,PSME,3,W,C,chlamydo,22,5,2 ml,remove 3 random needles,,,,,,,,,,,0
1092,D_PSME3C_6W,D,detached leaves,PSME,3,W,C,chlamydo,24,6,2 ml,remove 3 random needles,,,,,,,,,,,0
1093,D_PIPO1C_1T,D,detached leaves,PIPO,1,T,C,chlamydo,2,1,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1094,D_PIPO1C_2T,D,detached leaves,PIPO,1,T,C,chlamydo,4,2,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1095,D_PIPO1C_3T,D,detached leaves,PIPO,1,T,C,chlamydo,6,3,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1096,D_PIPO1C_4T,D,detached leaves,PIPO,1,T,C,chlamydo,8,4,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1097,D_PIPO1C_5T,D,detached leaves,PIPO,1,T,C,chlamydo,10,5,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1098,D_PIPO1C_6T,D,detached leaves,PIPO,1,T,C,chlamydo,12,6,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1099,D_PIPO1C_1W,D,detached leaves,PIPO,1,W,C,chlamydo,14,1,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1100,D_PIPO1C_2W,D,detached leaves,PIPO,1,W,C,chlamydo,16,2,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1101,D_PIPO1C_3W,D,detached leaves,PIPO,1,W,C,chlamydo,18,3,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1102,D_PIPO1C_4W,D,detached leaves,PIPO,1,W,C,chlamydo,20,4,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1103,D_PIPO1C_5W,D,detached leaves,PIPO,1,W,C,chlamydo,22,5,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1104,D_PIPO1C_6W,D,detached leaves,PIPO,1,W,C,chlamydo,24,6,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1105,D_PIPO2C_1T,D,detached leaves,PIPO,2,T,C,chlamydo,2,1,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1106,D_PIPO2C_2T,D,detached leaves,PIPO,2,T,C,chlamydo,4,2,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1107,D_PIPO2C_3T,D,detached leaves,PIPO,2,T,C,chlamydo,6,3,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1108,D_PIPO2C_4T,D,detached leaves,PIPO,2,T,C,chlamydo,8,4,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1109,D_PIPO2C_5T,D,detached leaves,PIPO,2,T,C,chlamydo,10,5,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1110,D_PIPO2C_6T,D,detached leaves,PIPO,2,T,C,chlamydo,12,6,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1111,D_PIPO2C_1W,D,detached leaves,PIPO,2,W,C,chlamydo,14,1,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1112,D_PIPO2C_2W,D,detached leaves,PIPO,2,W,C,chlamydo,16,2,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1113,D_PIPO2C_3W,D,detached leaves,PIPO,2,W,C,chlamydo,18,3,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1114,D_PIPO2C_4W,D,detached leaves,PIPO,2,W,C,chlamydo,20,4,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1115,D_PIPO2C_5W,D,detached leaves,PIPO,2,W,C,chlamydo,22,5,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1116,D_PIPO2C_6W,D,detached leaves,PIPO,2,W,C,chlamydo,24,6,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1117,D_PIPO3C_1T,D,detached leaves,PIPO,3,T,C,chlamydo,2,1,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1118,D_PIPO3C_2T,D,detached leaves,PIPO,3,T,C,chlamydo,4,2,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1119,D_PIPO3C_3T,D,detached leaves,PIPO,3,T,C,chlamydo,6,3,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1120,D_PIPO3C_4T,D,detached leaves,PIPO,3,T,C,chlamydo,8,4,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1121,D_PIPO3C_5T,D,detached leaves,PIPO,3,T,C,chlamydo,10,5,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1122,D_PIPO3C_6T,D,detached leaves,PIPO,3,T,C,chlamydo,12,6,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1123,D_PIPO3C_1W,D,detached leaves,PIPO,3,W,C,chlamydo,14,1,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1124,D_PIPO3C_2W,D,detached leaves,PIPO,3,W,C,chlamydo,16,2,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1125,D_PIPO3C_3W,D,detached leaves,PIPO,3,W,C,chlamydo,18,3,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1126,D_PIPO3C_4W,D,detached leaves,PIPO,3,W,C,chlamydo,20,4,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1127,D_PIPO3C_5W,D,detached leaves,PIPO,3,W,C,chlamydo,22,5,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1128,D_PIPO3C_6W,D,detached leaves,PIPO,3,W,C,chlamydo,24,6,2 ml,"cut off last 4 cm of all 3 needles, cut in half",,,,,,,,,,,0
1129,D_UMCA1C_1T,D,detached leaves,UMCA,1,T,C,chlamydo,8,1,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1130,D_UMCA1C_2T,D,detached leaves,UMCA,1,T,C,chlamydo,10,2,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1131,D_UMCA1C_3T,D,detached leaves,UMCA,1,T,C,chlamydo,12,3,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1132,D_UMCA1C_4T,D,detached leaves,UMCA,1,T,C,chlamydo,14,4,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1133,D_UMCA1C_5T,D,detached leaves,UMCA,1,T,C,chlamydo,16,5,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1134,D_UMCA1C_6T,D,detached leaves,UMCA,1,T,C,chlamydo,18,6,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1135,D_UMCA1C_1W,D,detached leaves,UMCA,1,W,C,chlamydo,20,1,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1136,D_UMCA1C_2W,D,detached leaves,UMCA,1,W,C,chlamydo,22,2,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1137,D_UMCA1C_3W,D,detached leaves,UMCA,1,W,C,chlamydo,24,3,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1138,D_UMCA1C_4W,D,detached leaves,UMCA,1,W,C,chlamydo,26,4,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1139,D_UMCA1C_5W,D,detached leaves,UMCA,1,W,C,chlamydo,28,5,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1140,D_UMCA1C_6W,D,detached leaves,UMCA,1,W,C,chlamydo,30,6,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1141,D_LIDE1C_1T,D,detached leaves,LIDE,1,T,C,chlamydo,8,1,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1142,D_LIDE1C_2T,D,detached leaves,LIDE,1,T,C,chlamydo,10,2,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1143,D_LIDE1C_3T,D,detached leaves,LIDE,1,T,C,chlamydo,12,3,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1144,D_LIDE1C_4T,D,detached leaves,LIDE,1,T,C,chlamydo,14,4,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1145,D_LIDE1C_5T,D,detached leaves,LIDE,1,T,C,chlamydo,16,5,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1146,D_LIDE1C_6T,D,detached leaves,LIDE,1,T,C,chlamydo,18,6,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1147,D_LIDE1C_1W,D,detached leaves,LIDE,1,W,C,chlamydo,20,1,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1148,D_LIDE1C_2W,D,detached leaves,LIDE,1,W,C,chlamydo,22,2,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1149,D_LIDE1C_3W,D,detached leaves,LIDE,1,W,C,chlamydo,24,3,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1150,D_LIDE1C_4W,D,detached leaves,LIDE,1,W,C,chlamydo,26,4,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1151,D_LIDE1C_5W,D,detached leaves,LIDE,1,W,C,chlamydo,28,5,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
1152,D_LIDE1C_6W,D,detached leaves,LIDE,1,W,C,chlamydo,30,6,2 ml,punch 3 random discs in inoc area (ref species),,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
